TransactionID,Time,Amount,CardholderName,MerchantName,MCC,Location,Device,IPAddress,TransactionSpeed,Fraud
9280,2024-06-10 11:20:11,318.96,Robert Baker,"Williams, Wright and Diaz",5812,Grantland,iOS,82.187.158.160,15.97,0
9281,2024-06-28 16:24:33,10.09,Christopher Reed,"Perez, Castillo and Gonzalez",5411,New Rose,POS,221.111.24.4,23.81,0
9282,2024-08-30 04:49:22,811.57,Michael Barajas,"Warren, Smith and Tucker",5968,Lake Tylerland,Web,60.202.249.233,28.2,0
9283,2025-02-25 10:06:54,639.34,Kelsey Lee,Carey-Gordon,5942,North Desiree,Android,177.201.120.92,15.63,0
9284,2024-05-26 00:44:11,665.73,Benjamin Lee,Mills-Torres,5942,North Heathershire,POS,83.1.161.146,10.28,0
9285,2025-03-07 17:50:04,909.66,Theresa Davis,"Perkins, Warren and Woods",5411,Griffinfort,Android,142.236.148.206,30.3,0
9286,2025-03-15 13:16:53,44.68,Jeffrey Johnson,"Jackson, Perez and Hoffman",5812,Ashleybury,POS,155.155.147.146,11.74,0
9287,2024-11-07 22:27:36,737.11,Megan Kemp,Dean-Sherman,5812,North Dwayne,Android,38.27.46.253,51.29,0
9288,2024-11-26 15:56:07,418.91,Gina Santos,Ferguson and Sons,5968,Laneborough,iOS,1.216.100.8,14.21,0
9289,2024-08-29 06:29:56,702.5,William Johnson,"Romero, Johnson and Terry",5968,Lake Albertville,POS,153.252.209.91,53.81,0
9290,2025-04-25 06:48:56,448.18,Lauren Gonzalez,Miller-Wilson,5261,Charlesstad,Android,190.0.249.240,16.64,0
9291,2024-10-09 09:18:15,139.55,Christopher Reed,Patel Inc,7299,Smithshire,Web,139.195.124.110,34.87,0
9292,2024-06-11 16:53:45,565.85,Mitchell Diaz,Landry Inc,5411,Clintonton,Web,175.187.60.129,55.01,0
9293,2024-08-06 11:39:17,486.24,Robert Miller,Sampson-Powell,7299,Lake Kaylaview,POS,34.159.89.129,42.92,0
9294,2025-01-19 22:26:14,60.91,Scott Smith,Hensley Inc,5812,Lake Samuel,Android,47.179.205.2,2.11,0
9295,2024-08-28 03:18:43,542.28,Vanessa Vazquez,Bond PLC,5261,Millerberg,Android,81.246.39.198,33.25,0
9296,2024-09-21 04:46:46,380.95,Whitney Campbell,"Flores, Harris and Townsend",5261,Simonview,iOS,52.253.172.220,26.89,0
9297,2024-08-20 02:45:27,989.9,Michael Berg,Martinez LLC,5411,South Feliciaborough,iOS,138.73.217.178,45.86,0
9298,2024-10-06 22:11:50,922.75,Dr. Carrie Pearson,Holmes Inc,7299,New Barry,Android,47.26.42.249,29.35,0
9299,2024-11-26 14:53:24,835.64,Katherine Williams,Marquez-Hill,5411,West Jameschester,iOS,106.63.19.56,5.06,0
9300,2024-05-06 14:07:44,685.73,Melissa Morrison,"Davila, Clayton and Carter",7299,North Catherine,Web,183.211.99.61,54.61,0
9301,2025-01-02 15:31:20,4988.07,Jeffrey Lopez,Sanchez and Sons,5968,West Julie,iOS,91.219.21.243,94.83,1
9302,2024-09-03 14:00:35,944.22,Dawn Griffith,"White, Hoffman and Stanton",5942,Markberg,Web,45.113.22.22,38.96,0
9303,2024-12-16 20:51:09,451.84,Lindsey Murphy,Green-Mitchell,5942,Archerfort,Web,168.164.202.159,56.85,0
9304,2025-01-14 08:07:09,126.58,Caroline Cardenas,"Reyes, Bennett and Santana",5942,Charleschester,POS,35.119.227.25,29.86,0
9305,2024-09-15 10:13:52,79.35,Isaac Armstrong,"Shannon, Lloyd and Murphy",5812,Port Teresatown,iOS,164.68.0.141,1.12,0
9306,2024-05-04 00:17:03,683.52,Erica Powell,"Cook, Pruitt and Sanchez",5942,Jeanetteland,POS,122.244.254.234,18.76,0
9307,2024-09-10 08:27:53,202.65,Nicole Rowe,Barajas-Wood,5942,Kevintown,Web,22.216.13.255,48.19,0
9308,2024-08-12 11:56:38,865.82,Jeffrey Hernandez,"Liu, Miller and Brady",5261,Annaton,Android,172.236.54.128,14.6,0
9309,2025-02-06 23:55:13,686.7,Omar Jones,Jimenez and Sons,7299,North Benjamin,Web,107.163.169.15,10.25,0
9310,2024-06-28 17:29:25,4052.17,Ronald Lee V,"Campbell, Miller and Nelson",5411,Cindybury,iOS,42.221.226.147,103.05,1
9311,2024-06-29 02:39:02,487.19,Troy Diaz,Wang-Powers,5812,Christinechester,Android,216.1.65.33,45.79,0
9312,2024-11-25 12:39:22,926.25,Jessica Edwards,"Alvarez, Mcgee and Mercer",5411,Harrellmouth,iOS,62.198.57.79,28.65,0
9313,2024-08-11 09:02:31,625.89,Joseph Lambert,"Austin, Rojas and Powers",5411,Lake Tiffany,POS,17.93.15.85,47.65,0
9314,2024-07-11 18:53:25,638.62,Wesley Tucker,"Smith, Smith and Mcdonald",5968,Port Katelynborough,Web,218.81.236.197,37.37,0
9315,2024-10-31 03:37:40,770.43,Lisa Pham,Dillon-Mitchell,5411,South Johnstad,POS,190.143.23.104,37.11,0
9316,2025-01-02 06:45:43,49.07,Dawn Meadows,"Campos, Charles and Rivera",7299,Theresamouth,Android,129.238.6.14,26.97,0
9317,2024-06-11 14:43:14,343.93,Robin Blankenship,Page PLC,5261,Mariaburgh,iOS,42.59.104.180,15.78,0
9318,2024-12-23 08:03:35,60.4,Tricia Scott,Smith-Gibbs,7299,Johnsonhaven,Android,39.45.217.237,30.16,0
9319,2025-03-19 16:15:43,795.28,Alexander Vazquez,Evans-Watson,5812,North Lindseyville,Android,105.96.160.213,17.1,0
9320,2024-07-06 20:29:58,392.72,Jacob Howard,Lane-Maddox,5942,Garciaville,Web,216.81.216.173,29.15,0
9321,2024-05-09 01:06:29,35.37,Charles Sanders,Hopkins-Glover,5942,Lake Jamesborough,Web,158.100.247.129,36.56,0
9322,2025-01-19 18:12:47,458.51,Katherine Nguyen,Brown-Crosby,5261,Andersenshire,Android,192.84.38.177,35.28,0
9323,2025-01-22 01:32:07,977.82,Jessica Ruiz,Gibson Ltd,5942,South Brittany,Web,134.205.155.57,47.37,0
9324,2024-06-19 06:28:35,125.53,Tyler Mcbride,Wilkinson Ltd,5968,Sherylport,Android,65.168.171.248,39.83,0
9325,2024-12-07 07:34:31,484.4,Shelly Moore,Brooks Ltd,5411,Port Antonio,POS,194.233.88.101,45.75,0
9326,2025-03-07 19:44:16,816.77,John Cox,Kelly-Harrell,7299,New Charlesstad,Android,10.35.135.69,30.35,0
9327,2025-01-20 07:20:11,532.93,Angela Pierce,Thompson PLC,5812,Sullivanfort,POS,103.120.200.128,51.2,0
9328,2024-11-28 04:05:16,159.88,Matthew Miller,Knight-Porter,5261,South Sheila,Android,220.236.177.30,47.61,0
9329,2024-11-02 10:18:52,876.24,Lisa Mcclure,"Johnson, Montgomery and Schneider",5942,East Paul,iOS,134.225.149.89,34.7,0
9330,2024-10-25 11:17:17,178.64,Austin Richards,"Holland, Smith and Ho",5942,Feliciahaven,POS,191.204.124.46,24.7,0
9331,2024-06-08 21:20:00,310.66,Amanda Shaw,Wilkins LLC,5812,New Susanbury,iOS,10.142.233.215,2.36,0
9332,2024-12-26 01:10:56,2785.72,Mrs. Elizabeth Luna MD,Osborne Ltd,5261,New Janet,Android,123.8.36.179,117.9,1
9333,2025-01-10 12:20:29,989.82,Steven Kelley,Hardin-Taylor,7299,Gabrielside,Android,24.81.120.32,4.71,0
9334,2024-10-08 01:11:20,598.75,Timothy Flores,Smith-Guerra,7299,Kimberlyfurt,POS,194.37.15.238,48.67,0
9335,2024-07-27 15:34:43,25.27,Gregory Gilbert,Nguyen PLC,7299,Ramirezstad,Web,136.204.243.100,9.97,0
9336,2024-12-09 01:24:11,302.65,Ronald Davidson,"Clark, Perez and Giles",5968,New Ryanberg,POS,168.243.190.25,34.94,0
9337,2024-11-29 14:36:50,657.23,Elizabeth Evans,Greene-Holmes,7299,South Sara,iOS,194.121.23.165,42.22,0
9338,2024-12-18 09:01:02,980.75,Carol Shepard,"Lee, Flores and Walter",7299,West Jordan,Web,71.189.76.138,9.43,0
9339,2024-10-22 17:09:22,952.56,Brandon Flores,Peters Ltd,5942,Stephentown,POS,44.216.128.49,29.16,0
9340,2025-01-09 23:55:58,495.63,Cheryl Delgado,Kelly-Sandoval,5812,Hannahport,Web,192.120.88.128,23.38,0
9341,2025-03-17 16:42:01,845.07,Michael Oliver,White-Taylor,5261,Port Alexander,POS,56.226.31.115,39.56,0
9342,2025-02-12 23:06:19,596.11,Michael Mendez,"Carney, Miles and Coffey",5411,New Jenniferhaven,Android,158.23.239.153,18.58,0
9343,2024-12-22 10:41:22,515.81,Nancy Soto,Velazquez and Sons,5411,Michaelchester,POS,2.93.103.216,22.28,0
9344,2024-11-18 12:04:25,446.56,Kelly Carpenter,"Robinson, Lee and Rodriguez",5411,Fitzgeraldtown,Android,12.129.179.207,48.54,0
9345,2025-03-19 02:41:51,572.45,Christina Mcclain,"Shea, Ray and Mcdonald",5812,Jessicamouth,iOS,189.161.146.186,114.16,1
9346,2024-11-04 21:23:03,360.5,Tony Freeman,Williams Inc,5411,Cruzville,Android,162.160.9.41,33.49,0
9347,2025-03-26 04:15:39,198.91,Victoria Rogers DDS,Hodges and Sons,5942,Brianview,Web,183.117.102.14,42.17,0
9348,2025-04-16 17:58:52,320.15,Michael Paul,"Moore, Blair and Clark",5261,Martinezhaven,POS,121.183.93.154,30.39,0
9349,2024-05-30 15:59:46,798.88,Frederick Cooper,"Copeland, Porter and Spencer",5261,Salinaston,iOS,28.102.196.242,16.48,0
9350,2024-08-05 20:58:01,134.03,Cheryl Hansen,"Berry, Green and Baker",5411,Wareville,iOS,12.114.252.154,10.6,0
9351,2024-05-04 07:28:06,446.16,Reginald Christensen,"Archer, Edwards and Hodge",5261,Lake Sarahmouth,Android,24.98.167.113,14.07,0
9352,2024-05-16 05:43:27,557.59,Allison Bush,White-Huerta,5261,Mooreville,Android,193.17.53.12,102.17,1
9353,2024-09-10 09:55:42,496.26,Dylan Barr,"Allen, Smith and Moore",5942,Lake Johnstad,iOS,6.225.208.116,46.75,0
9354,2024-12-03 06:53:49,230.13,Bonnie Spencer,White-Rodriguez,5812,Kristinchester,Android,211.207.158.174,13.43,0
9355,2024-07-30 02:45:28,88.61,Maria Shelton,"Ross, Graham and Stafford",5942,Jeffreyfurt,POS,24.175.34.204,17.44,0
9356,2024-10-10 23:58:20,984.58,Megan Perez,"Taylor, Sherman and Miller",5942,South Markmouth,Android,152.65.70.5,35.95,0
9357,2024-08-31 02:38:54,37.37,Hannah Wilson,Moore LLC,5942,South Nathan,iOS,146.183.27.139,40.56,0
9358,2024-11-10 16:34:14,323.1,Ruth Golden,"Rios, Perkins and Parrish",5411,South Rachel,Android,156.79.116.155,58.69,0
9359,2024-08-17 17:50:42,766.09,Jacqueline Hart,"Smith, Li and Bowers",5261,New Karenside,Web,116.166.236.30,48.68,0
9360,2024-07-07 21:36:05,280.26,Stephen Wilson,"Jones, Daniels and Taylor",5968,Scottshire,POS,108.39.203.218,38.5,0
9361,2024-07-11 03:18:04,483.26,Stephen Silva,Simpson-Avila,5411,Port Michael,iOS,18.16.112.64,20.2,0
9362,2024-12-19 03:34:33,981.17,Bruce Lynch,Scott and Sons,5261,New Lisabury,Web,123.164.116.157,48.16,0
9363,2024-08-05 18:00:26,898.58,Tony Robinson,"Young, Serrano and Smith",5261,New Kathleen,Web,81.211.15.45,12.76,0
9364,2025-04-01 04:18:23,544.49,Christina Brooks,Warren-Myers,5812,New Catherinehaven,Android,66.253.207.186,20.95,0
9365,2024-08-14 22:30:03,426.97,Walter Warner,Nguyen and Sons,5942,Houstonland,iOS,14.64.216.66,17.52,0
9366,2024-08-05 22:29:26,782.58,Kimberly Black,Wright-Jensen,5968,Cassandrachester,POS,212.232.207.231,31.0,0
9367,2024-07-01 05:02:51,654.73,Sherry Powers,"Middleton, Cox and Davis",5261,North Crystal,Android,22.212.46.94,45.94,0
9368,2024-07-11 12:17:58,16.97,Kelly Morgan,Foster PLC,5942,Lake Desireestad,iOS,88.188.64.112,17.28,0
9369,2024-11-10 11:07:40,457.99,Lisa Morris,"Kelley, Meyers and Rollins",5968,Mitchellshire,Android,21.115.179.125,33.85,0
9370,2024-11-06 19:55:06,961.59,Victoria Wright,Valdez and Sons,5942,Lawrencemouth,iOS,26.2.112.250,54.18,0
9371,2024-11-06 08:51:48,177.59,Carrie Owens,"Robbins, Vega and Carter",5812,Lake Alison,POS,51.177.178.145,10.36,0
9372,2024-07-13 13:27:40,31.2,Eric Moran,Aguilar-Bell,5942,North Derrick,iOS,57.87.160.198,32.88,0
9373,2025-02-24 21:42:08,443.52,James Hancock,Grant-Moon,7299,East Petershire,POS,69.68.68.96,16.29,0
9374,2025-04-24 23:46:15,550.79,Melissa Adams,Alvarado and Sons,5261,West Daniel,iOS,217.97.11.163,26.56,0
9375,2024-12-19 16:03:11,269.36,Gregory Miranda,"Bentley, Wilson and Farrell",7299,Jenniferborough,iOS,59.6.220.63,59.42,0
9376,2024-09-24 10:10:49,483.5,Lisa Lawson,Gray and Sons,5411,Melanieside,iOS,1.176.140.82,17.26,0
9377,2024-06-03 23:26:39,337.13,Jennifer Lee,Bell PLC,5411,Braunstad,POS,76.193.207.11,56.64,0
9378,2024-11-05 22:16:45,585.65,Jennifer Schmidt,Arroyo LLC,5261,Davisview,POS,91.236.249.92,52.52,0
9379,2024-11-13 09:34:14,26.62,Renee Wilson,Thomas LLC,5261,Williamview,POS,93.240.100.225,8.92,0
9380,2025-02-02 16:19:41,653.48,William Spears,Miller Inc,5942,Gabrieltown,Web,80.27.26.198,14.93,0
9381,2024-07-09 18:16:33,861.95,Jeffrey Miller,Atkinson Inc,5411,North Luis,POS,45.35.142.240,30.69,0
9382,2025-02-10 22:14:33,672.91,Anthony Sanders,"Thompson, Fields and Brown",5942,Port Jamieland,Web,72.172.75.179,26.16,0
9383,2025-01-11 17:55:46,602.17,Anthony Roberts,"Lyons, Mccormick and Tran",7299,Michaelland,Android,105.116.43.98,49.75,0
9384,2025-01-28 20:56:25,731.98,Kimberly Duncan,"Thompson, White and Jacobson",5261,Lesterfurt,Android,124.192.151.70,36.12,0
9385,2024-05-19 12:58:26,131.44,Randy Stewart,"Andrade, Miller and Thompson",7299,Williamsberg,iOS,199.195.215.49,6.93,0
9386,2024-07-05 07:53:07,685.23,Holly Bowen,Thompson-Wolf,5411,Lake Kimberly,POS,4.220.224.62,5.92,0
9387,2025-04-19 15:51:52,692.77,Samantha Diaz,"Jones, Morris and Vincent",7299,Ellisside,Android,53.86.227.191,20.36,0
9388,2025-04-23 19:00:23,768.66,Michelle Hensley,Jackson-Harvey,7299,Tylerborough,iOS,32.185.187.203,7.49,0
9389,2025-04-09 10:43:14,478.67,Scott Martinez,Curtis-Conrad,5411,Johnmouth,iOS,87.51.202.139,8.84,0
9390,2024-09-09 00:57:47,258.35,Mike Matthews,"Knapp, Davis and Matthews",5812,Ryanside,Android,27.42.93.172,11.34,0
9391,2024-06-03 23:59:01,366.3,Anna White,Hernandez-Zimmerman,7299,Jeffreyburgh,Web,50.250.251.226,27.88,0
9392,2025-03-27 15:09:04,39.54,Matthew Cole,Morgan-Garcia,5942,Larrychester,Android,51.228.16.185,36.5,0
9393,2025-04-19 04:57:19,464.81,Tommy Levy,Barber Inc,7299,East Gary,iOS,140.144.223.27,59.23,0
9394,2024-06-28 19:56:07,530.85,Carly Sparks,Jones PLC,5261,North Stacyberg,Android,115.63.99.174,2.02,0
9395,2024-06-14 11:21:59,41.87,Spencer Gonzalez,Lee PLC,5411,North Tonyfort,Web,203.244.254.55,55.16,0
9396,2024-09-02 06:23:19,609.27,Patricia Davis,Jackson-Cook,5942,North Matthewmouth,iOS,22.2.157.30,21.22,0
9397,2024-11-28 14:51:21,520.93,Natalie Cabrera,"Simpson, Gilbert and Garner",5812,Deborahtown,iOS,51.118.79.152,56.82,0
9398,2025-01-13 04:38:47,68.17,Nathan Baker,"Taylor, Hudson and Dixon",5261,Codyshire,POS,187.189.106.18,12.19,0
9399,2025-03-22 11:24:32,315.42,Rachael Schwartz PhD,"Austin, Reyes and Gonzalez",5411,Edwardburgh,Web,109.154.103.189,14.52,0
9400,2024-11-07 10:16:12,803.29,Christopher Anderson,Patterson-Hatfield,5942,Tylerville,Web,159.185.220.93,25.8,0
9401,2024-09-27 21:53:44,277.73,Tamara Phillips,"Miller, Baker and Crane",5411,East Craig,Web,27.14.8.127,48.67,0
9402,2024-07-03 01:05:41,732.63,Rachael Lee,Gibson-Castillo,5261,Josephfurt,Android,219.206.124.86,25.25,0
9403,2025-04-15 02:17:53,306.98,Kimberly Davis,Watson-Anderson,5261,North Joseph,POS,61.87.149.14,51.12,0
9404,2024-11-08 21:20:35,312.63,Sheila Thompson,Reyes Group,5968,West Pamela,iOS,4.61.21.161,20.88,0
9405,2024-08-14 13:23:51,51.88,Justin Morrison,Crawford and Sons,5261,Samanthamouth,Web,90.81.68.241,14.1,0
9406,2024-09-04 15:42:10,935.45,Jeremy Baker,Rojas PLC,5411,Deanton,Android,67.191.122.13,45.49,0
9407,2025-04-09 10:57:51,929.77,Adam Davis,"Bryant, Owens and Smith",5261,Port Jeromeland,Android,123.44.160.59,15.78,0
9408,2025-02-24 03:49:09,933.5,Patricia Norman,"Kelly, Martinez and Ross",5968,Rebeccashire,POS,111.18.132.105,35.16,0
9409,2024-05-04 02:46:27,689.94,Jeanette Buckley,Rivas and Sons,5942,Jacksonville,iOS,220.233.214.72,20.06,0
9410,2025-01-31 17:55:24,562.42,Don Wagner,Pugh Inc,7299,Parkerhaven,Android,103.182.118.187,44.04,0
9411,2024-08-22 16:37:06,454.66,David Thompson,"Haas, Horton and Bailey",7299,Port Tomside,Android,46.7.34.249,16.24,0
9412,2024-09-26 04:06:09,566.14,Kevin Lynch,"Le, Atkins and Berger",5261,Lake Blakeport,POS,167.49.17.55,32.72,0
9413,2024-07-24 08:54:31,672.41,Denise Pacheco,"Evans, Hernandez and Combs",5812,Henryborough,iOS,120.200.69.235,32.08,0
9414,2024-07-03 00:02:56,38.05,William Silva,Jones-Harding,5942,Thompsonberg,Web,46.179.1.10,29.3,0
9415,2024-11-29 21:16:52,600.45,Daniel Jackson,Brown-Wood,5261,West Lindsey,Android,220.97.140.155,37.04,0
9416,2025-04-15 06:28:47,233.43,Dana Payne,"Payne, Sandoval and Carter",5812,North Douglasside,Web,67.165.31.40,41.72,0
9417,2025-03-24 19:19:05,479.95,Nicole Johnson,"Lucero, Vaughn and Johnson",5261,Reedmouth,Android,219.227.219.76,3.04,0
9418,2024-12-10 02:29:40,612.45,Monique Fleming,Padilla LLC,5942,North Michelleburgh,Web,120.103.118.94,27.03,0
9419,2024-07-18 00:08:56,152.24,Thomas Perez,Sherman PLC,5942,Johnstad,POS,34.158.111.189,51.37,0
9420,2024-11-14 13:38:23,860.17,Kathleen Rodgers,Jefferson-Brennan,5411,South Paul,Android,145.67.95.81,9.52,0
9421,2024-07-07 11:15:47,145.01,Angela Adams DDS,Sosa-Alvarado,5261,Lake Rebeccaland,POS,35.204.179.113,19.8,0
9422,2024-10-21 23:00:47,187.46,Glen Dean,Powell-Montes,5261,Carolinemouth,POS,151.237.112.63,52.51,0
9423,2024-12-05 12:17:42,471.78,Caitlin Mata,Johnston Ltd,5942,Heidifurt,POS,171.15.0.224,24.95,0
9424,2024-12-02 07:39:52,640.61,Mrs. Ashley Harper,"Smith, Doyle and Gilbert",5968,Lake Jeffrey,iOS,7.146.62.75,12.6,0
9425,2024-05-18 11:57:08,235.61,Lisa Pierce,Wilkinson-Baker,5411,West Annette,POS,34.77.141.209,31.21,0
9426,2024-09-22 23:20:36,508.32,Jennifer Burns,"Martinez, Morgan and Salas",5411,Lake Kathymouth,Android,179.73.215.142,35.69,0
9427,2024-11-28 22:22:44,614.83,Jessica Garcia,Hoffman Inc,5968,Nicholsberg,Android,9.125.238.149,50.42,0
9428,2024-07-26 12:52:22,586.79,Tim Stewart,Ho-Rivas,5411,Franklinfort,iOS,113.199.213.147,50.63,0
9429,2024-12-10 01:56:10,467.33,Kelsey Chan,"Torres, Walker and Douglas",5812,East Jodi,Android,148.94.8.46,27.59,0
9430,2024-06-29 07:04:52,899.83,Mary Cobb,Campbell PLC,5942,Christopherton,POS,203.86.83.137,25.11,0
9431,2025-01-23 09:38:46,696.09,James Brown,Haney Inc,7299,Andersonburgh,POS,208.144.244.34,43.8,0
9432,2024-07-20 14:19:20,26.86,Christopher Day,Sanchez Ltd,5812,Williamsonville,Web,134.142.118.120,40.42,0
9433,2024-10-08 23:10:13,551.35,Cassandra Murphy,Fuller and Sons,5261,Port Ashley,Web,72.244.228.107,3.19,0
9434,2024-11-30 04:16:36,701.77,Ronald Evans,Price PLC,7299,Allenview,Web,131.110.210.34,33.74,0
9435,2024-07-03 20:39:15,962.86,Robin Sanders,"Neal, Pennington and Smith",5411,South Jason,POS,60.14.4.158,42.95,0
9436,2024-09-20 07:54:07,956.06,Jon Matthews,Foster and Sons,5942,Lake Rachel,Android,48.187.157.98,51.0,0
9437,2024-06-23 11:30:09,574.41,Michael Young,Bradley-Terry,5812,Port Daniel,Web,1.32.155.237,13.44,0
9438,2024-08-14 16:10:34,963.46,Gregory Bryan,Ponce Inc,5968,Lake Markburgh,iOS,194.31.145.240,0.35,0
9439,2024-07-21 14:00:59,444.57,Randy Hernandez,"Morrison, Friedman and Jones",5812,Michaelfurt,Web,46.201.97.136,39.91,0
9440,2024-07-21 12:41:57,584.5,Cynthia Rice,"Martin, Ford and Morgan",5942,New Jesse,Android,195.15.129.97,22.96,0
9441,2025-04-06 04:29:10,114.51,Rebecca Guzman,Gross-Wallace,7299,Hectorville,Web,88.244.95.80,55.95,0
9442,2024-07-09 23:37:42,834.84,Teresa Moyer,Garcia Inc,5968,Josephfort,POS,149.98.107.80,11.02,0
9443,2025-04-21 21:42:40,1470.4,Curtis Cook,Morales Group,5261,New Randy,POS,85.211.184.235,64.04,1
9444,2024-06-19 21:28:38,702.0,Lauren Scott,Moody Group,5968,East Michaelville,iOS,178.71.126.3,3.34,0
9445,2025-04-11 09:55:10,870.81,William Kerr,"Knight, Luna and Martin",7299,Haleburgh,POS,154.151.34.22,25.81,0
9446,2025-04-19 08:17:43,643.73,Carl Johnson,"Francis, Cherry and Shah",5261,Hollowayport,Web,93.146.218.250,35.8,0
9447,2025-01-13 23:11:19,235.27,Cynthia Hayes,"Hanson, Brown and Hughes",5968,Lake Craig,Android,51.153.218.158,3.5,0
9448,2024-08-18 08:48:32,385.53,Jesse Jones,Noble PLC,5411,Daltonchester,Web,134.141.237.26,2.5,0
9449,2024-08-29 10:11:00,69.19,Robert Cook PhD,"Sanchez, Diaz and Watson",5261,Edwardberg,iOS,121.4.240.83,34.83,0
9450,2024-08-24 16:00:31,351.82,Tanya Gomez,Holmes and Sons,5968,North Kelly,Web,113.6.237.1,48.65,0
9451,2025-01-24 04:06:31,705.4,Monica Perez,Fuller PLC,5812,Smithville,Android,59.44.249.136,40.0,0
9452,2025-03-10 20:16:38,63.1,James Reid,"Baker, Chambers and Patel",5261,West Alexisville,Web,89.77.57.27,24.06,0
9453,2025-01-31 17:09:54,238.98,George Vasquez,"Stevens, Tucker and Lee",5942,Mariachester,iOS,184.204.151.34,7.77,0
9454,2024-07-18 20:29:11,490.04,Brenda Thomas,"English, Lopez and Woodward",5411,Port Connie,Android,3.196.190.106,44.05,0
9455,2025-01-11 09:36:19,343.38,James Ramirez,"Vazquez, Irwin and Allen",5411,South Kristinchester,POS,46.195.200.78,1.48,0
9456,2025-04-17 02:24:46,225.28,Dr. Barbara Burnett MD,Barry LLC,5942,New Glennborough,Web,214.81.136.193,41.08,0
9457,2024-12-12 17:57:51,597.58,Alison Murillo,Aguilar Ltd,7299,Lake Rodney,Web,195.226.67.60,24.68,0
9458,2025-04-27 03:36:48,633.7,Jasmine Jones,Lin and Sons,5411,Williamland,Web,190.64.227.227,23.71,0
9459,2025-02-18 07:32:35,418.34,Derek Jackson,Roach Group,5968,West Phillip,Web,17.65.219.10,29.97,0
9460,2024-09-17 07:49:24,108.89,Anna Hernandez,Singh-Dodson,5261,East Jamesburgh,POS,199.65.74.205,10.35,0
9461,2025-04-16 22:43:00,370.36,Michael Jones,"Anderson, Gonzalez and Vang",5942,Deckerville,Android,10.124.93.199,55.81,0
9462,2024-10-10 01:22:47,991.31,Thomas Jackson,"Garcia, Golden and Sanchez",5812,New Tara,Android,165.28.239.191,28.76,0
9463,2025-01-06 12:04:02,722.61,James Wong,Jones-Parker,5812,North Jasmin,Web,202.21.50.95,15.87,0
9464,2024-08-15 20:35:02,209.86,Michael Walton,"Lang, Allen and Jenkins",5812,Port Lucas,POS,202.107.69.183,30.37,0
9465,2024-08-12 21:28:42,145.47,Jeremy Anderson,Butler PLC,5261,South Michelle,iOS,65.233.179.132,46.75,0
9466,2025-01-18 02:22:52,145.14,Cynthia Espinoza,"Baker, Smith and Floyd",7299,West Jennifer,POS,189.188.47.91,21.11,0
9467,2024-08-21 16:54:45,159.54,Kevin Cardenas,"Norris, Simpson and Sandoval",5968,Diazshire,Web,222.213.126.64,4.38,0
9468,2025-03-12 16:46:48,619.32,Dr. Roger Lutz,Pierce Inc,5812,Jessicafurt,Android,78.111.213.189,11.18,0
9469,2024-09-16 02:40:39,229.28,Paul Davis,"Jones, Howard and Green",5261,East Matthew,Android,148.254.55.224,22.59,0
9470,2024-10-08 18:19:32,818.12,John Schultz,"Frederick, Strickland and Gutierrez",7299,Seanchester,POS,30.57.180.182,30.7,0
9471,2024-05-21 09:24:19,278.9,Emily Johnson,"Morrow, Zimmerman and Miller",5942,Wrightborough,Web,176.90.192.130,15.18,0
9472,2024-05-10 10:54:19,936.85,Samuel Velez,"Hicks, Lucero and Garcia",7299,Simsberg,Android,183.164.219.193,3.35,0
9473,2025-04-07 08:57:50,99.6,Heidi Ramirez,Fuentes and Sons,5812,Richardsfurt,Android,207.212.156.45,0.22,0
9474,2025-03-06 23:00:05,905.83,Amanda Hernandez,Little-Greene,5411,South Amanda,Web,102.220.22.163,33.68,0
9475,2024-09-21 06:42:56,159.02,Lawrence Davis,Morris LLC,5942,East Michael,Web,69.158.54.134,49.38,0
9476,2024-10-10 09:43:01,710.54,Ashley Ellis,Taylor-Contreras,5968,Castillomouth,POS,123.54.136.93,29.47,0
9477,2025-04-07 22:54:08,913.63,Michael Gates,Ray-Wilson,5968,Hallborough,Web,37.59.152.208,58.24,0
